DATE,PJMC RT LMP,PJMC RT CONG,PJMC DA LMP,PJMC DA CONG,MISO RT LMP,MISO RT CONG,MISO DA LMP,MISO DA CONG,MISO RTLOAD,MISO LOAD FC,Central RT LOAD,Central LOAD FC,MISO GAS GEN,MISO DA GAS,MISO COAL GEN,MISO DA COAL,MISO Nuclear Gen,MISO Nuclear DA,MISO Hydro Gen,MIS DA Hydro,PJM RTLOAD,PJM LOAD FC,PJM West LOAD,PJM West LOAD FC,PJM GAS Gen,PJM Coal Gen,PJM Nuclear Gen,PJM Hydro Gen,PJM Ramp Imports,PJM Ramp Exports,MISO Ramp Imports,MISO Ramp Exports,MISO ACE,PJM ACE,MISO/PJMC DALMP,MISO/PJMC RTLMP,MISO/PJMC DA CONG,MISO/PJMC RT CONG,PJM/MISO RT LOAD,MISO Net Load,PJM Net Load,PJM/MISO Net Load 
2020-04-14,17.59,0.01,18.46,0.04,15.31,0.22,16.75,0.98,59808.56,61137.88,30519.22,31336.63,19090.90,21319.24,14927.61,13434.80,9481.14,9409.35,1183.94,1195.73,66944.91,67465.50,37225.44,37329.63,27701.49,11465.59,27812.14,1237.64,981.22,1018.78,992.91,507.09,106.36,42.01,-1.71,-2.28,0.94,0.21,7136.35,15124.98,-1271.94,-16396.92
2020-04-15,22.71,0.17,20.85,0.05,17.18,0.28,17.15,0.48,60920.60,61364.00,31389.63,31531.13,20696.40,23005.21,19406.35,17832.84,9639.56,9733.53,1159.49,1175.84,71761.39,72269.50,39566.21,39817.13,30516.51,13116.48,28289.76,1568.28,1009.03,990.97,983.13,516.88,93.52,34.93,-3.70,-5.54,0.43,0.11,10840.79,10018.80,-1729.63,-11748.43
2020-04-16,23.02,0.00,18.39,-0.20,17.52,0.37,17.65,0.26,60169.10,61238.38,31316.66,31936.63,20317.82,23163.39,16914.18,15819.93,9801.74,9766.18,1192.30,1180.41,73214.77,73763.75,39455.48,39652.13,32275.10,13494.30,28522.28,1581.61,972.00,1028.00,1016.69,483.31,39.75,35.60,-0.74,-5.49,0.46,0.37,13045.67,11943.06,-2658.52,-14601.58
2020-04-17,14.64,0.00,16.40,0.02,15.12,-1.94,15.95,-0.40,57629.64,57745.00,29778.74,29918.88,19251.26,21727.26,13885.88,13791.03,9797.18,9276.40,1163.89,1148.98,72987.36,73604.13,38099.21,38476.25,32101.10,12390.24,29148.78,1623.66,963.63,1036.38,1017.81,482.19,31.32,62.84,-0.45,0.47,-0.42,-1.94,15357.73,13531.44,-2276.41,-15807.85
2020-04-18,15.55,1.35,14.60,1.11,14.73,-0.49,11.95,-1.88,57577.79,56859.63,29655.60,29509.13,14932.89,16744.15,11461.69,9079.34,9645.30,9581.13,1157.08,1145.30,66556.08,67241.63,35744.59,36229.38,26113.91,10524.31,29805.34,1355.35,979.97,1020.03,1020.47,479.53,15.02,53.13,-2.65,-0.82,-2.99,-1.85,8978.29,20380.84,-1242.84,-21623.68
2020-04-19,12.28,0.02,13.45,-0.13,11.84,-3.57,11.63,-3.10,53734.60,54355.88,26884.67,27307.38,12933.92,14988.26,10424.39,7966.13,9760.12,9774.14,1143.40,1120.33,67809.78,68352.25,34965.14,34976.75,26169.83,10504.49,29893.24,1362.41,964.31,1035.69,1020.28,479.72,33.57,21.03,-1.82,-0.45,-2.98,-3.60,14075.18,19472.77,-120.19,-19592.96
2020-04-20,18.20,0.00,15.32,0.04,16.03,0.44,14.79,-0.42,55294.91,55899.00,27741.34,28578.63,15152.61,16895.24,13421.76,9574.81,9744.23,9741.39,1141.69,1120.98,63897.76,64450.75,34027.58,34427.75,26162.34,10450.23,29163.75,1374.45,974.72,1025.28,1003.69,496.31,65.68,62.25,-0.53,-2.17,-0.47,0.44,8602.85,15834.62,-3253.00,-19087.62
2020-04-21,14.17,0.16,14.90,0.02,10.87,-1.75,12.42,-2.42,55891.10,56012.63,28078.37,28043.75,14203.88,16422.90,11474.73,9357.04,9532.70,9679.63,1153.69,1153.03,66004.73,66391.63,34310.32,34368.13,25932.48,9555.18,29069.95,1374.10,1013.28,986.72,970.50,529.50,82.06,31.03,-2.48,-3.30,-2.44,-1.90,10113.62,19526.11,73.03,-19453.09
2020-04-22,16.04,0.47,16.93,0.68,14.36,-1.18,15.67,-0.55,57308.17,57159.38,29180.77,29283.50,15594.42,17337.44,13843.15,10867.01,9691.51,9840.48,1161.75,1172.01,70712.99,71069.75,37209.49,37311.00,30374.83,10870.25,28676.94,1627.54,970.84,1029.16,991.25,508.75,134.36,49.02,-1.25,-1.68,-1.23,-1.65,13404.83,17017.34,-836.56,-17853.90
2020-04-23,14.60,-0.21,16.49,0.09,13.98,-0.88,14.99,-0.57,56520.67,56243.38,28031.92,27939.88,16430.14,18261.68,14357.70,12904.91,10182.04,10376.98,1090.85,1171.93,66848.23,67280.38,34617.65,34877.63,28414.39,10243.63,29182.69,1482.05,918.72,1081.28,1031.50,468.50,42.92,8.09,-1.50,-0.62,-0.66,-0.67,10327.56,14459.95,-2474.52,-16934.47
2020-04-24,15.42,2.08,16.16,0.93,15.54,0.00,14.48,-0.13,54883.74,54988.88,27683.34,27694.38,15959.76,17743.85,14354.11,12595.13,10607.79,10541.48,1115.53,1214.78,64628.04,65247.38,33682.69,34076.13,27740.24,9962.93,29109.18,1536.40,984.75,1015.25,969.63,530.38,110.47,11.07,-1.68,0.13,-1.06,-2.08,9744.30,12846.55,-3720.70,-16567.25
2020-04-25,19.31,0.79,16.25,1.03,14.02,-0.88,15.00,-0.62,53189.30,52828.00,26214.96,25935.63,15706.97,16329.58,14074.74,11499.86,10709.31,10716.80,1265.60,1173.84,62286.69,62842.75,32442.47,32700.00,25667.95,9261.31,29221.55,1198.76,983.16,1016.84,990.16,509.84,82.67,28.98,-1.26,-5.29,-1.65,-1.67,9097.39,11432.68,-3062.88,-14495.56
2020-04-26,15.57,0.23,15.18,0.85,11.17,-1.48,11.08,-1.91,52387.12,52876.63,26264.45,26377.38,15316.74,15862.51,13021.61,10595.73,10750.47,10699.41,1284.10,1273.86,60749.32,61223.25,31953.46,32099.75,22910.94,8220.89,29086.88,1109.50,1065.13,934.88,908.50,591.50,78.16,27.21,-4.10,-4.40,-2.76,-1.71,8362.20,12014.19,-578.88,-12593.07
2020-04-27,16.83,-1.75,15.32,1.48,9.50,-8.03,14.08,-1.30,53743.59,53816.50,27304.53,27345.13,12154.20,14158.13,12582.22,10803.36,10578.50,10569.34,1169.60,1118.93,66408.86,66976.63,35141.20,35395.38,27069.03,11045.33,28296.26,1217.15,937.81,1062.19,1039.09,460.91,151.63,41.46,-1.24,-7.33,-2.78,-6.28,12665.27,17259.07,-1218.90,-18477.97
2020-04-28,6.79,-4.18,14.71,0.27,6.45,-7.90,11.24,-3.50,54185.73,54564.38,27233.98,27190.88,12919.47,15564.36,12277.67,11281.50,10661.48,10670.28,1197.15,1153.56,66904.14,67416.38,34144.38,34601.00,27895.30,10349.06,28344.55,1038.35,917.34,1082.66,1032.50,467.50,77.01,83.65,-3.47,-0.34,-3.77,-3.72,12718.40,17129.97,-723.12,-17853.09
2020-04-29,8.08,-0.88,12.40,-0.28,9.02,-3.56,6.85,-6.07,54445.66,55176.25,27310.93,27074.38,11801.50,14703.10,11470.93,11214.51,10553.09,10568.25,1234.26,1110.84,63716.80,64276.13,33361.84,33660.75,24699.00,8872.88,29055.43,1244.35,966.50,1033.50,1005.81,494.19,138.06,43.22,-5.55,0.94,-5.79,-2.68,9271.14,19385.88,-154.85,-19540.73
2020-04-30,1.41,-12.40,11.15,-2.49,0.31,-10.91,8.54,-3.92,54742.50,55093.38,27995.37,28029.50,13356.06,14412.69,12291.51,10955.96,10687.69,10685.75,1280.06,1190.25,63281.28,63796.00,33847.10,33998.75,25026.81,8235.21,28893.91,1463.35,958.00,1042.00,1002.81,497.19,49.74,85.55,-2.61,-1.10,-1.43,1.49,8538.78,17127.18,-338.01,-17465.19
2020-05-01,15.51,1.94,9.73,-3.73,14.79,-1.59,10.34,-3.52,54348.04,54296.38,27783.91,27583.75,13492.60,14590.29,12233.53,10889.66,10599.83,10606.94,1248.50,1249.19,63890.13,64464.38,34654.06,34932.00,26490.91,9655.44,28967.28,1671.81,978.63,1021.38,997.56,502.44,122.34,51.66,0.61,-0.72,0.21,-3.53,9542.09,16773.57,-2895.31,-19668.88
2020-05-02,1.74,-5.31,10.10,-2.28,0.38,-11.69,7.73,-4.57,52246.67,51747.25,25632.63,25409.13,11017.77,14654.39,11642.80,10277.11,10526.43,10571.09,1170.74,1162.60,60831.20,61462.75,32410.87,32636.75,23814.19,9267.95,27507.68,1536.56,954.72,1045.28,1047.22,452.78,89.18,66.83,-2.37,-1.36,-2.29,-6.38,8584.53,17888.93,-1295.17,-19184.10
2020-05-03,11.59,-1.43,12.96,-0.96,8.77,-3.43,11.95,-0.26,51916.92,50531.63,25262.87,24127.75,13730.05,15658.88,12394.70,9559.23,10700.00,10719.98,1230.38,1239.26,57504.61,58170.50,30184.35,30675.63,22726.91,9538.85,27693.88,1472.25,1033.38,966.63,962.75,537.25,59.61,68.53,-1.01,-2.83,0.70,-2.01,5587.69,13861.79,-3927.28,-17789.07
2020-05-04,7.15,-3.09,10.66,-2.69,5.47,-6.96,8.06,-4.40,53811.42,52972.75,26009.80,25825.75,12108.41,15629.70,11791.16,9785.94,10570.54,10589.33,1152.30,1197.70,60603.40,61316.13,31560.50,32351.88,23001.29,10589.13,26957.69,1702.03,944.69,1055.31,1039.88,460.13,101.37,72.32,-2.61,-1.68,-1.71,-3.88,6791.99,18189.01,-1646.72,-19835.73
2020-05-05,16.72,-0.47,12.33,-3.05,15.11,-0.35,10.25,-3.95,56040.75,55804.75,27531.88,27326.63,15419.79,17455.88,15660.56,11276.65,10747.95,10697.35,1167.20,1240.64,62816.06,63463.50,33754.45,34111.38,24227.96,11411.05,27125.49,1757.63,952.19,1047.81,1031.06,468.94,89.32,65.04,-2.09,-1.61,-0.91,0.13,6775.31,13045.25,-1706.06,-14751.31
2020-05-06,22.45,-0.15,15.50,-0.75,20.21,1.24,16.38,-1.00,56379.91,56804.50,28309.91,28603.88,16719.86,18167.49,16938.40,12997.28,10864.86,10720.33,1285.34,1288.66,65421.34,66116.25,35337.48,35621.00,25234.89,13058.29,27259.38,1899.96,1009.03,990.97,992.81,507.19,90.95,52.77,0.87,-2.24,-0.25,1.38,9041.44,10571.44,-2031.17,-12602.61
2020-05-07,7.31,-7.74,16.97,0.08,-7.82,-20.32,15.99,-0.43,54936.51,55303.50,27976.97,28015.63,15704.92,16814.03,13157.02,12739.36,10839.14,10707.80,1260.20,1293.11,67569.65,68066.75,36172.50,36293.75,25591.03,13025.23,27852.03,1922.65,1017.84,982.16,969.34,530.66,29.89,92.89,-0.98,-15.13,-0.51,-12.57,12633.15,13975.23,-821.27,-14796.50
2020-05-08,12.98,-3.07,11.25,-3.53,4.51,-9.25,8.87,-5.09,55253.55,54455.13,27651.71,27293.88,12084.47,14547.95,12101.38,11150.89,10596.89,10573.55,1245.90,1279.51,64358.67,64871.50,34405.71,34532.50,23940.99,13008.80,28767.74,1807.90,932.84,1067.16,1041.25,458.75,59.38,82.27,-2.38,-8.47,-1.55,-6.17,9105.12,19224.92,-3166.76,-22391.67
2020-05-09,29.05,-0.81,17.45,-0.72,22.78,-0.55,12.62,-3.15,54968.83,55923.00,28316.54,28609.63,14187.67,15081.13,14640.64,13094.71,10761.21,10720.40,1212.84,1191.95,69532.99,69961.50,36923.36,36835.00,26414.28,14434.58,29286.00,1341.98,1030.91,969.09,920.31,579.69,80.12,61.71,-4.83,-6.27,-2.43,0.25,14564.16,14166.48,-1943.84,-16110.32
2020-05-10,3.09,-3.60,9.49,-4.15,4.33,-11.93,7.39,-7.10,52183.26,52514.00,26179.96,26474.13,9831.69,12345.90,11263.66,9369.71,10678.71,10658.54,1064.70,1086.64,67813.49,68306.25,34816.36,34945.75,23984.79,13264.89,28460.50,1133.46,992.75,1007.25,981.22,518.78,63.89,-10.00,-2.10,1.24,-2.95,-8.33,15630.23,19344.51,969.85,-18374.65
2020-05-11,13.62,-0.37,16.51,-0.97,12.91,-1.93,13.03,-1.87,54997.58,54998.75,28206.53,28373.75,13609.23,14920.79,12262.03,11752.14,10756.55,10743.11,1139.43,1158.44,64965.80,65517.63,34977.22,35318.25,23576.50,12094.15,29523.64,1246.16,932.63,1067.38,1040.66,459.34,21.61,36.82,-3.48,-0.71,-0.89,-1.56,9968.22,17230.35,-1474.65,-18704.99
2020-05-12,15.94,-0.06,16.65,-0.91,13.41,-1.50,16.71,-0.06,56821.07,56595.38,29092.38,28888.63,18173.47,20582.26,12969.33,11655.08,10756.42,10744.24,1146.68,1131.51,69189.46,69736.38,37227.97,37539.75,26677.44,12672.10,31051.43,1249.60,987.38,1012.63,996.84,503.16,0.22,-1.77,0.06,-2.52,0.84,-1.45,12368.39,13775.18,-2461.10,-16236.28
2020-05-13,28.62,0.13,15.73,-0.29,14.72,0.02,14.08,-0.88,56641.18,56373.88,28603.90,28297.50,15852.98,17868.98,12629.11,9303.46,10707.33,10702.58,1100.51,1047.84,67532.78,68003.63,35738.31,36078.88,26471.23,11291.99,31812.23,1229.68,994.44,1005.56,1005.38,494.63,8.49,35.20,-1.65,-13.90,-0.58,-0.11,10891.60,16351.24,-3272.33,-19623.57
2020-05-14,13.15,0.00,14.88,-0.09,10.55,0.13,11.99,-0.99,56577.88,56392.00,28055.76,28106.50,16493.05,19236.61,11420.45,9232.65,10696.57,10711.91,972.36,1001.26,64194.24,64680.50,33897.05,34173.00,25127.40,9595.19,32114.23,933.91,955.41,1044.59,994.69,505.31,28.05,40.04,-2.88,-2.60,-0.90,0.13,7616.36,16995.44,-3576.49,-20571.93
2020-05-15,13.50,0.76,14.45,0.20,12.57,-0.02,11.30,-0.08,56330.44,56300.63,28155.38,27875.88,15866.73,19467.44,12779.24,10330.14,10667.86,10695.38,1127.24,1082.58,63360.73,63998.50,33358.57,33666.88,24781.10,9802.30,31272.58,960.66,934.84,1065.16,1048.38,451.63,32.11,53.51,-3.15,-0.93,-0.28,-0.78,7030.29,15889.37,-3455.91,-19345.27
2020-05-16,15.08,0.01,14.87,0.67,12.11,-0.07,11.32,-0.42,54243.68,53514.75,26520.64,26197.25,15837.54,18300.74,13776.91,9304.15,10691.08,10684.06,1136.43,1143.34,62752.15,63358.50,31637.24,32002.25,25892.63,10524.64,30773.00,982.96,1001.34,998.66,1001.03,498.97,26.28,129.65,-3.55,-2.97,-1.08,-0.08,8508.47,12801.73,-5421.07,-18222.80
2020-05-17,11.74,0.79,13.29,1.20,10.32,-0.01,8.57,-1.47,53798.76,52663.00,26329.75,25803.13,10863.37,13638.64,11118.68,8562.24,10524.31,10522.16,1137.29,1203.31,59874.34,60415.38,31231.05,31334.88,22016.20,10032.58,31206.90,850.96,932.78,1067.22,1033.41,466.59,3.84,57.54,-4.71,-1.42,-2.67,-0.80,6075.58,20155.11,-4232.30,-24387.41
2020-05-18,12.38,2.23,12.52,0.38,10.30,0.23,10.14,-0.76,55287.16,54708.75,27724.49,27228.13,11363.69,13683.75,12181.27,9946.14,10515.57,10512.48,1173.05,1128.69,62224.21,62801.00,33500.51,33638.50,22978.13,10114.71,31526.13,1004.75,1005.47,994.53,994.44,505.56,12.42,62.29,-2.39,-2.08,-1.14,-2.00,6937.06,20053.58,-3399.50,-23453.07
2020-05-19,13.06,0.00,12.81,-0.13,10.09,0.17,11.04,-0.05,56551.26,57135.63,28728.72,28956.00,12763.61,14555.50,13555.28,11061.66,10684.69,10683.10,1200.25,1194.11,63026.14,63552.00,33873.58,34193.00,22266.69,10241.36,32218.66,1328.99,1014.91,985.09,1002.47,497.53,60.78,95.96,-1.77,-2.97,0.08,0.17,6474.88,18347.43,-3029.56,-21376.99
2020-05-20,14.82,0.03,12.77,-0.40,12.32,-0.31,11.83,-0.57,57276.16,56881.38,28523.61,28127.25,13193.69,14818.75,14976.64,11749.03,10573.26,10584.78,1216.59,1220.55,63304.51,64071.00,33637.66,34123.75,22212.46,10243.74,32226.58,1339.84,985.81,1014.19,988.66,511.34,26.03,47.14,-0.94,-2.50,-0.18,-0.34,6028.35,17315.99,-2718.10,-20034.09
2020-05-21,13.72,-0.26,14.07,0.06,12.28,-0.63,12.40,-0.58,57206.02,56696.50,28429.83,28026.88,12250.28,13931.94,15565.49,12460.86,10541.52,10541.44,1174.65,1183.70,63936.28,64514.25,33867.30,34322.25,23799.99,10719.53,32008.29,1386.10,977.53,1022.47,1018.50,481.50,30.15,14.50,-1.67,-1.44,-0.64,-0.37,6730.27,17674.07,-3977.62,-21651.69
2020-05-22,15.43,0.00,15.20,-0.08,13.19,0.18,12.99,0.00,58082.32,57398.13,28197.11,27644.38,13875.99,15671.44,17406.81,13791.68,10651.11,10659.30,1076.26,1154.29,62636.65,63271.25,33186.79,33645.25,24918.58,10935.25,32103.26,1321.23,952.91,1047.09,1036.19,463.81,57.00,41.50,-2.21,-2.24,0.08,0.18,4554.34,15072.14,-6641.66,-21713.80
2020-05-23,10.73,-0.26,13.28,-0.55,9.55,-0.94,11.50,-0.05,56448.43,57334.13,26880.36,27201.38,14826.70,17692.25,16563.21,13289.46,10093.34,10668.93,1087.15,1133.33,61129.12,61980.50,31567.20,32174.00,22759.85,10102.93,32087.43,1469.46,982.09,1017.91,1028.66,471.34,43.00,84.73,-1.77,-1.18,0.50,-0.67,4680.69,13878.03,-5290.54,-19168.57
2020-05-24,6.76,0.00,12.73,-0.10,15.77,0.88,9.17,-0.73,55606.19,56767.75,27254.86,27421.38,13436.69,16600.78,15540.93,12030.45,10584.22,10245.65,1016.03,947.48,60899.69,61601.00,32341.71,32472.38,21404.15,10495.21,32542.13,1428.34,900.41,1099.59,1006.97,493.03,71.36,74.76,-3.56,9.01,-0.63,0.88,5293.50,15028.33,-4970.14,-19998.47
2020-05-25,21.99,0.09,13.08,-0.04,10.96,0.15,10.63,-0.12,57732.50,57403.13,29030.01,28128.88,15913.41,16673.93,17770.93,12644.83,10996.04,11410.49,1109.75,1106.56,63065.02,63691.88,35006.77,35801.88,22251.51,10866.01,32503.99,1197.75,1002.16,997.84,970.94,529.06,-1.27,65.23,-2.45,-11.03,-0.07,0.05,5332.53,11942.37,-3754.24,-15696.61
2020-05-26,19.50,0.06,16.29,0.03,9.41,-2.27,13.12,0.85,61207.37,60924.50,31853.09,31713.63,18204.72,21278.49,17764.53,14986.44,10462.22,10716.00,1192.05,1190.15,67621.42,68223.75,37614.64,37982.38,26512.20,13337.53,32114.70,1178.90,926.75,1073.25,1057.38,442.63,57.31,145.90,-3.17,-10.10,0.82,-2.32,6414.05,13583.85,-5521.91,-19105.76
2020-05-27,15.09,-0.12,15.71,0.16,15.01,-0.15,14.24,0.31,63722.79,62902.50,33838.56,33355.00,19720.42,21621.15,18932.22,16341.49,10464.40,10561.28,1222.39,1127.05,72529.88,73523.13,40301.76,40991.88,29035.00,16329.56,31177.73,1269.21,964.28,1035.72,1027.97,472.03,76.78,70.16,-1.47,-0.08,0.16,-0.03,8807.08,13383.37,-5281.62,-18665.00
2020-05-28,15.26,-0.04,15.86,0.02,15.69,-0.01,14.36,-0.21,62389.38,62865.38,32899.59,32755.75,17972.06,20458.73,19110.70,16375.05,10471.61,10537.88,1279.79,1201.59,73667.06,74400.13,39637.52,40262.75,28523.06,16139.86,31355.71,1453.58,942.50,1057.50,1076.03,423.97,39.10,61.20,-1.50,0.43,-0.23,0.03,11277.69,13555.21,-3805.15,-17360.36
2020-05-29,12.92,-0.81,14.25,-0.02,11.17,-1.75,12.49,-1.89,59489.81,60463.88,30772.01,30889.38,15387.24,17885.09,17161.10,14383.08,10422.94,10415.83,1308.44,1246.63,73087.25,73983.63,37401.56,38038.75,28758.43,13920.86,31398.30,1395.98,982.00,1018.00,991.06,508.94,75.76,74.48,-1.77,-1.74,-1.87,-0.94,13597.45,15210.09,-2386.31,-17596.39
2020-05-30,13.61,0.00,12.96,-0.21,12.74,0.00,11.17,-1.13,55323.55,55163.50,27097.47,27148.38,15141.83,17222.28,16502.91,13478.13,10490.92,10499.56,1166.24,1243.41,66008.72,66780.75,32561.26,32858.50,25060.81,12003.63,32446.51,1244.45,968.41,1031.59,1013.78,486.22,79.83,90.64,-1.80,-0.88,-0.93,0.00,10685.17,12021.65,-4746.68,-16768.34
2020-05-31,12.57,0.13,12.30,-0.18,9.39,-0.33,10.74,-0.09,54105.78,53522.88,25933.74,25670.63,12891.41,14783.86,15410.32,12686.29,10267.47,10256.26,1051.65,1093.83,60248.06,60979.00,30612.63,31123.88,20220.31,11309.38,32382.73,1220.50,1025.44,974.56,970.97,529.03,121.60,135.44,-1.56,-3.18,0.09,-0.46,6142.28,14484.93,-4884.85,-19369.78
2020-06-01,1.26,0.32,12.21,0.19,4.58,-3.13,9.78,-1.79,57763.48,57240.38,28033.77,27582.50,11927.84,14058.14,15696.99,13031.43,10184.79,10392.50,950.78,1032.05,61451.97,62099.88,32603.02,32772.00,19596.75,11973.25,32328.88,1387.68,960.47,1039.53,1026.78,473.22,170.90,76.22,-2.43,3.32,-1.98,-3.45,3688.49,19003.08,-3834.58,-22837.66
2020-06-02,7.79,0.36,11.16,-0.55,8.19,-0.71,8.63,-1.35,63774.89,62917.25,31440.12,30811.38,12668.23,16627.81,17749.22,14043.36,10140.83,10234.13,964.54,1033.75,65664.59,66191.63,35926.09,36254.88,21515.56,12543.90,32627.74,1165.23,965.47,1034.53,1021.78,478.22,116.65,142.40,-2.54,0.40,-0.81,-1.07,1889.70,22252.07,-2187.83,-24439.90
2020-06-03,17.10,0.33,15.70,0.25,12.38,0.05,11.23,-0.43,67887.44,68084.75,35390.66,34589.25,20630.89,21697.91,23069.97,18687.70,10452.55,10633.13,1041.71,981.75,73731.33,74434.50,41182.45,41818.50,28274.49,14104.26,32370.26,1124.79,994.81,1005.19,997.88,502.13,52.94,78.89,-4.47,-4.72,-0.68,-0.28,5843.88,12692.32,-2142.48,-14834.80
2020-06-04,13.69,0.03,16.82,0.53,12.26,0.02,14.76,-0.20,66152.88,68752.88,34403.77,35194.25,20029.29,23349.58,22006.24,21084.41,11210.20,11301.75,1184.69,1110.80,76350.92,77057.25,40143.29,40239.00,31418.20,16760.49,32482.51,1098.96,931.06,1068.94,1036.31,463.69,175.47,142.71,-2.06,-1.43,-0.73,-0.01,10198.04,11722.46,-5409.25,-17131.71
2020-06-05,12.27,-0.04,15.97,0.34,12.36,-0.40,14.29,0.09,66528.44,68242.25,34028.40,34850.38,18488.02,22614.64,21804.72,20473.34,11307.36,11258.13,1190.75,1200.29,77268.91,77890.63,40160.67,40348.50,31052.95,17909.65,32634.10,1186.31,958.56,1041.44,996.00,504.00,202.31,79.26,-1.68,0.09,-0.25,-0.37,10740.47,13737.59,-5514.10,-19251.69
2020-06-06,12.41,-0.10,13.28,0.02,12.83,-1.09,12.10,-0.59,64824.83,64918.38,32931.04,32578.38,15728.63,17740.64,20441.44,17621.30,11310.55,11322.35,1162.63,1194.63,74532.64,75188.88,38713.53,38842.50,29341.34,16599.91,32283.53,1400.00,994.56,1005.44,1013.72,486.28,108.01,28.61,-1.18,0.42,-0.61,-0.99,9707.81,16181.59,-5092.13,-21273.72
2020-06-07,7.36,-0.12,10.37,0.01,8.37,-1.58,9.96,-0.96,62272.61,62144.38,30325.06,30327.38,12852.43,14201.63,18390.41,15750.50,11318.83,11338.05,1156.88,1165.21,67437.34,68190.50,34438.98,35208.13,24264.26,14542.61,32668.74,1361.46,957.31,1042.69,1039.84,460.16,50.19,38.35,-0.41,1.01,-0.97,-1.46,5164.73,18554.07,-5399.74,-23953.81
2020-06-08,11.79,-0.05,11.48,0.07,9.39,-0.75,9.95,-0.88,66354.63,64586.63,32128.54,31609.13,13268.83,14579.80,19997.62,16624.95,11307.43,11402.03,1159.46,1170.98,67954.64,68484.13,36292.41,36547.63,23656.16,14994.26,33229.81,1197.11,945.03,1054.97,1007.50,492.50,34.36,66.17,-1.53,-2.40,-0.95,-0.70,1600.02,20621.28,-5122.71,-25743.98
2020-06-09,15.51,0.02,14.91,0.17,11.69,-0.26,12.24,0.48,70550.77,68802.00,35751.08,34522.88,16583.20,18556.91,23018.89,18254.79,11512.78,11623.94,1067.53,1052.16,74316.27,75040.75,40310.24,40706.88,26045.95,17418.94,33247.86,1091.21,984.16,1015.84,1005.66,494.34,55.95,25.22,-2.66,-3.82,0.31,-0.28,3765.50,18368.38,-3487.69,-21856.08
2020-06-10,17.57,1.27,15.78,0.49,15.61,-1.28,13.11,-0.21,72138.94,69897.00,38369.00,36655.88,16665.05,19187.98,23246.03,18382.24,11757.97,11745.38,1156.38,1088.21,85455.20,85984.50,45567.93,45165.13,33758.45,19230.08,33042.15,1044.44,938.22,1061.78,1019.78,480.22,98.43,2.09,-2.67,-1.96,-0.70,-2.55,13316.26,19313.51,-1619.91,-20933.42
2020-06-11,7.83,0.00,14.76,1.08,12.10,-0.55,12.40,-2.22,61155.46,63412.13,31515.62,33025.50,12637.28,15948.80,19029.13,16621.25,11752.42,11665.38,1345.99,1159.69,81461.59,81670.63,39297.76,39642.13,32602.40,16533.91,33715.19,970.41,994.19,1005.81,1030.91,469.09,163.98,100.81,-2.36,4.27,-3.30,-0.56,20306.13,16390.65,-2360.33,-18750.97
2020-06-12,12.83,0.00,12.37,-0.98,11.65,-0.05,11.28,-0.15,60900.79,61455.88,31054.22,30826.63,14680.89,16182.24,20043.23,16885.33,11889.92,11842.36,1341.69,1328.13,72611.37,73439.75,36385.61,36856.25,28979.91,14996.65,33217.56,1033.26,963.97,1036.03,1023.56,476.44,65.32,69.31,-1.09,-1.18,0.83,-0.05,11710.57,12945.07,-5616.02,-18561.10
2020-06-13,13.59,0.01,11.75,-0.32,11.17,-0.08,10.63,-0.36,59253.45,58853.00,29395.10,28827.13,11736.11,12802.89,18926.46,14906.21,11719.18,11724.75,1320.48,1326.64,65560.30,66307.25,33277.62,33558.75,23457.40,13611.15,32909.65,899.05,1030.22,969.78,1003.91,496.09,9.20,92.65,-1.13,-2.41,-0.04,-0.08,6306.85,15551.23,-5316.95,-20868.18
2020-06-14,1.41,0.00,7.28,-1.89,7.33,-0.15,9.02,-0.54,58428.73,57666.63,27845.90,27623.75,9026.84,10823.84,16575.10,14201.58,11685.66,11688.85,1256.06,1304.64,60701.18,61405.88,31292.38,31478.75,19144.55,12169.60,33248.43,853.68,929.13,1070.88,1061.47,438.53,89.10,81.62,1.74,5.92,1.35,-0.15,2272.45,19885.06,-4715.07,-24600.13
2020-06-15,11.57,-0.10,8.65,-1.65,9.14,-0.70,9.34,-0.48,61700.14,61348.13,29386.11,29376.25,10945.78,12127.04,17543.47,14405.24,11709.69,11720.10,1162.00,1244.18,64177.20,64679.75,33634.37,33879.00,21070.53,12784.83,33358.26,805.96,978.78,1021.22,1017.16,482.84,98.14,98.09,0.70,-2.42,1.17,-0.60,2477.05,20339.21,-3842.38,-24181.59
2020-06-16,15.55,0.50,12.64,-0.59,10.30,-0.64,9.69,-0.62,65136.07,64848.63,31257.61,31245.13,11400.60,13199.39,20259.83,16248.23,11747.76,11744.85,1050.18,1088.44,66829.25,67480.88,35600.62,35972.75,25181.73,13406.21,33277.74,838.58,1010.56,989.44,954.84,545.16,80.95,19.07,-2.95,-5.25,-0.02,-1.14,1693.19,20677.69,-5875.00,-26552.69
2020-06-17,13.06,1.04,12.38,-0.49,11.52,0.02,10.56,-0.45,66677.99,67168.88,33050.21,33061.38,12498.47,14709.83,19638.74,16554.11,11788.32,11786.58,1056.43,1059.94,69124.61,69563.75,37307.85,38068.13,27512.46,14096.70,33222.81,897.39,980.25,1019.75,1003.13,496.88,64.37,31.58,-1.81,-1.53,0.04,-1.02,2446.62,21696.03,-6604.75,-28300.78
